mal_id,title,type,source,episodes,aired_from,duration,rating,score,scored_by,rank,popularity,members,favorites,season,studios,producers,licensors,genres
59989,Kami no Tou: Koubou-sen,TV,Web manga,13.0,2024-10-06,23 min per ep,PG-13 - Teens 13 or older,6.88,67835.0,5632.0,1873,139496,278,fall,The Answer Studio,Crunchyroll|Sola Entertainment|Bandai Namco Filmworks|Line Digital Frontier,Inconnu,Action|Adventure|Drama|Fantasy|Mystery
59990,Sengoku Youko: Yonaoshi Kyoudai-hen Recap,TV Special,Manga,1.0,2024-07-04,23 min,PG-13 - Teens 13 or older,6.18,484.0,9939.0,13665,1505,3,,White Fox,Inconnu,Inconnu,Action|Adventure|Fantasy
59991,High Score Specials,Special,4-koma manga,2.0,2012-03-15,3 min per ep,PG-13 - Teens 13 or older,,,17094.0,22858,221,0,,DLE,Inconnu,Inconnu,Comedy
59993,Wuhang Zhanshen 2nd Season,ONA,Web novel,30.0,2024-09-28,10 min per ep,PG-13 - Teens 13 or older,,,21507.0,19919,392,0,,Ruo Hong Culture,Inconnu,Inconnu,Action|Adventure|Fantasy
59994,Moonlight,Music,Original,1.0,2024-09-30,3 min,PG-13 - Teens 13 or older,6.33,179.0,,20848,330,0,,Inconnu,Inconnu,Inconnu,Inconnu
59996,Donut Hole,Music,Original,1.0,2024-09-30,3 min,PG-13 - Teens 13 or older,7.24,355.0,,16967,664,3,,Production I.G,Inconnu,Inconnu,Inconnu
59997,Inferno Love Letter,Music,Original,1.0,2024-04-30,2 min,PG-13 - Teens 13 or older,,,,24919,150,0,,Inconnu,Inconnu,Inconnu,Inconnu
59998,Shu Shan Qi Xian Lu 2nd season,ONA,Manga,10.0,2024-09-30,15 min per ep,PG-13 - Teens 13 or older,,,20449.0,22124,261,1,,Inconnu,Inconnu,Inconnu,Fantasy
60007,Kamigami Rairai,Movie,Original,1.0,2024-01-01,10 min,PG-13 - Teens 13 or older,,,17775.0,29401,82,0,,Inconnu,Geidai Animation,Inconnu,Avant Garde
60009,Chuuzenji-sensei Mononoke Kougiroku: Sensei ga Nazo wo Hodoite Shimau kara.,TV,Manga,12.0,2025-04-07,23 min per ep,PG-13 - Teens 13 or older,6.57,4210.0,7580.0,5936,16503,35,spring,100studio,MediaNet|Pony Canyon|AT-X|Bit grooove promotion,Inconnu,Mystery|Supernatural
60010,Mad Popcorn World!,Music,Original,1.0,2024-10-01,1 min,PG-13 - Teens 13 or older,5.77,148.0,,21604,289,0,,Kitchen Ltd.,Inconnu,Inconnu,Avant Garde
60011,Saero Gumidyeon: San 257,ONA,Other,2.0,2024-09-29,6 min per ep,G - All Ages,,,19943.0,23241,204,0,,STUDIOK110,Inconnu,Inconnu,Fantasy
60012,Re:Zero kara Hajimeru Break Time 3rd Season,Special,Light novel,16.0,2024-10-03,2 min per ep,PG-13 - Teens 13 or older,7.17,3275.0,4012.0,6971,11068,53,,Studio PuYUKAI,Inconnu,Inconnu,Comedy
60013,Onna Gakusei Nisshi,Music,Original,1.0,2024-09-25,3 min,PG-13 - Teens 13 or older,,,,26287,122,0,,Inconnu,Inconnu,Inconnu,Inconnu
60014,Happyakuyachou Hyouri Kewaishi Specials,Special,Manga,6.0,1991-05-24,13 min per ep,PG-13 - Teens 13 or older,,,16967.0,26323,121,0,,Inconnu,Inconnu,Inconnu,Drama
60017,Holeonaicheu,ONA,Original,8.0,2024-02-16,16 min per ep,R - 17+ (violence & profanity),,,17129.0,23728,187,3,,Inconnu,Inconnu,Inconnu,Horror|Supernatural
60018,Slime Boukenki,Special,Manga,1.0,1995-08-01,15 min,G - All Ages,,,20562.0,22051,265,0,,Production I.G,Shueisha,Inconnu,Action|Adventure|Comedy|Fantasy
60019,Slime Boukenki: Wolf-kun Ganbaru no Maki,Special,Manga,1.0,1998-07-26,18 min,G - All Ages,,,20564.0,23646,190,0,,Production I.G,Shueisha,Inconnu,Action|Adventure|Comedy|Fantasy
60020,Yeon-ui Pyeonji,Movie,Web manga,1.0,2025-10-01,1 hr 36 min,PG-13 - Teens 13 or older,7.67,662.0,1545.0,10303,3992,18,,LICO|Studio N,Inconnu,Inconnu,Adventure|Drama|Mystery
60021,Good Morning (2024),Music,Original,1.0,2024-10-03,3 min,G - All Ages,6.58,107.0,,23030,213,0,,Inconnu,Inconnu,Inconnu,Fantasy
60022,One Piece Fan Letter,TV Special,Light novel,1.0,2024-10-20,24 min,PG-13 - Teens 13 or older,9.02,110456.0,13.0,1739,153252,2567,,Toei Animation,Inconnu,Inconnu,Action|Adventure|Fantasy
60023,Ore no Imouto ga Konnani Kawaii Wake ga Nai x Toaru Majutsu no Index Movie: Endymion no Kiseki - Kokuchi Eizou,CM,Original,1.0,2013-03-01,30 sec,G - All Ages,5.44,237.0,,17449,606,0,,Inconnu,Inconnu,Inconnu,Comedy
60024,Monotone,Music,Novel,1.0,2024-10-01,3 min,PG-13 - Teens 13 or older,6.48,230.0,,18920,468,1,,CloverWorks|Ijigen Tokyo,A4A Inc.|.MP,Inconnu,Drama
60027,Starlight,Music,Original,1.0,2024-09-30,3 min,G - All Ages,,,,29865,46,0,,Inconnu,Inconnu,Inconnu,Inconnu
60028,Himekishi wa Barbaroi no Yome,TV,Manga,12.0,2026-04-09,23 min per ep,PG-13 - Teens 13 or older,6.95,4686.0,5221.0,3243,59999,158,spring,Jumondou,WOWOW|AT-X|Magic Capsule|Tokyo MX|Kansai TV|BS NTV|Kadokawa|Culture Entertainment,Inconnu,Comedy|Fantasy|Romance
60029,5-Okunen Button (TV Special),TV Special,Other,2.0,2024-09-30,22 min per ep,PG-13 - Teens 13 or older,,,15005.0,21202,311,1,,Studio Sota,Inconnu,Inconnu,Comedy|Sci-Fi
60030,Ana no Naka,TV Special,Original,1.0,2024-10-09,5 min,G - All Ages,,,15113.0,23471,195,0,,Inconnu,NHK,Inconnu,Adventure
60031,Anata no You ni,Music,Original,1.0,2018-11-02,4 min,G - All Ages,,,,26509,118,0,,Kitchen Ltd.,Inconnu,Inconnu,Inconnu
60034,Toemarok,Movie,Web manga,1.0,2025-02-21,1 hr 25 min,R - 17+ (violence & profanity),,,21037.0,16742,696,4,,Locus Corporation,Inconnu,Inconnu,Action|Horror|Supernatural
60035,Garbage Time PV,PV,Web manga,1.0,2024-10-03,26 sec,G - All Ages,,,,25576,135,0,,Inconnu,Inconnu,Inconnu,Sports
60036,Yugsiggo PV,PV,Web manga,1.0,2024-09-10,1 min,PG-13 - Teens 13 or older,,,,25828,130,0,,Inconnu,Inconnu,Inconnu,Action|Supernatural
60037,Jagdu PV,PV,Web manga,1.0,2024-07-11,3 min,PG-13 - Teens 13 or older,,,,26664,116,0,,Inconnu,Inconnu,Inconnu,Action|Fantasy
60038,Sweet Singapore CMs,CM,Web manga,2.0,2024-03-29,1 min per ep,PG-13 - Teens 13 or older,,,,29717,65,0,,Inconnu,Inconnu,Inconnu,Slice of Life
60041,Pibugwa Manlebnam PV,PV,Web manga,1.0,2024-03-28,1 min,G - All Ages,,,,27046,111,0,,Inconnu,Inconnu,Inconnu,Comedy
60042,Sakuranbo Message,Music,Original,1.0,2024-10-04,3 min,PG-13 - Teens 13 or older,6.3,187.0,,20056,383,0,,Inconnu,Inconnu,Inconnu,Inconnu
60044,Shinsei Kourin Dacryon Luna,OVA,Visual novel,,2024-12-06,27 min,Rx - Hentai,5.54,370.0,,13651,1509,3,,Anime Antenna Iinkai,Mediabank|Gold Bear,Inconnu,Hentai
60045,The iDOLM@STER Shiny Colors 2nd Season: SHHis,Special,Game,1.0,2025-03-28,21 min,PG-13 - Teens 13 or older,5.9,225.0,11433.0,14285,1284,0,,Polygon Pictures,Inconnu,Inconnu,Inconnu
60046,Mahou Shoujo ni Akogarete 2nd Season,TV,Web manga,,,Unknown,R+ - Mild Nudity,,,,4735,29076,97,,Inconnu,Kadokawa,Inconnu,Action|Comedy|Girls Love|Ecchi
60048,Bleach 20th PV,PV,Manga,1.0,2024-10-05,2 min,PG-13 - Teens 13 or older,8.08,5289.0,,6669,12301,64,,Pierrot Films,Studio Pierrot|Dentsu|Shueisha,Inconnu,Action|Supernatural
60049,Reaper,Music,Manga,1.0,2024-03-23,3 min,PG-13 - Teens 13 or older,6.66,201.0,,19682,410,0,,Pierrot Films,Inconnu,Inconnu,Supernatural
60052,Sylvanian Families: Freya no Piece of Secret,TV,Other,6.0,2024-11-21,11 min per ep,G - All Ages,,,20758.0,21817,278,2,fall,LandQ studios,Inconnu,Inconnu,Slice of Life
60053,Tomodachi no Tomodachi,Music,Original,1.0,2024-10-01,2 min,G - All Ages,,,,26562,118,0,,Inconnu,NHK,Inconnu,Inconnu
60055,Yozakura-san Chi no Daisakusen 2nd Season,TV,Manga,,2026-04-12,24 min,PG-13 - Teens 13 or older,7.68,1457.0,1512.0,4445,33348,119,spring,SILVER LINK.,Studio Pierrot|Mainichi Broadcasting System|NBCUniversal Entertainment Japan|Shueisha|JR East Marketing & Communications|Bit grooove promotion,Inconnu,Action|Comedy
60057,Chao Neng Lifang: Chaofan Pian,ONA,Web manga,12.0,2025-03-21,20 min per ep,PG-13 - Teens 13 or older,7.17,15473.0,3971.0,3433,54277,205,,Big Firebird Culture,iQIYI|Kuaikan Manhua,Inconnu,Action|Adventure|Fantasy
60058,[Oshi no Ko] 3rd Season,TV,Manga,11.0,2026-01-14,27 min per ep,PG-13 - Teens 13 or older,8.72,95616.0,61.0,1099,255024,1966,winter,Doga Kobo,Delfi Sound|Shueisha|CyberAgent|Kadokawa,Inconnu,Drama
60059,Nige Jouzu no Wakagimi 2nd Season,TV,Manga,,2026-07-01,Unknown,R - 17+ (violence & profanity),,,,4788,28363,21,summer,CloverWorks,Aniplex,Inconnu,Adventure|Comedy
60062,Liella no Uta 3,Music,Other,6.0,2024-10-06,1 min per ep,G - All Ages,6.58,273.0,,15817,865,1,,Inconnu,Inconnu,Inconnu,Inconnu
60063,Fairy Tail: 100-nen Quest - Kanwa - Lucy's Diary,TV Special,Web manga,1.0,2024-10-06,23 min,PG-13 - Teens 13 or older,6.36,1198.0,8870.0,10991,3258,2,,J.C.Staff,TV Tokyo|Avex Pictures,Inconnu,Action|Adventure|Fantasy
60066,Xian Ji Xun Zong,ONA,Original,48.0,2024-09-13,7 min per ep,PG-13 - Teens 13 or older,,,21589.0,20954,322,1,,Ruo Hong Culture,Youku,Inconnu,Action|Adventure|Fantasy
60067,Kyoushi no K,ONA,Manga,24.0,2024-10-06,30 sec per ep,PG-13 - Teens 13 or older,,,18191.0,19453,426,0,,AQUA ARIS,Inconnu,Inconnu,Comedy
60068,Aporia,Music,Original,1.0,2024-10-08,4 min,PG-13 - Teens 13 or older,6.63,797.0,,13612,1527,4,,Inconnu,Inconnu,Inconnu,Inconnu
60070,Kaijuu Sekai Seifuku (TV),TV,Web manga,50.0,2025-04-05,2 min per ep,G - All Ages,,,17703.0,14824,1124,0,spring,DLE,Kotobukiya,Inconnu,Slice of Life
60071,Odayaka Kizoku no Kyuuka no Susume.,TV,Light novel,12.0,2026-01-08,23 min per ep,PG-13 - Teens 13 or older,6.82,10544.0,6023.0,4520,32006,88,winter,SynergySP,MediaNet|Movic|Nippon Columbia|KlockWorx|Crunchyroll|TO Books|Anici,Inconnu,Fantasy|Slice of Life
60072,Baku,Music,Original,1.0,2024-10-01,2 min,G - All Ages,,,,24733,155,0,,Inconnu,NHK,Inconnu,Inconnu
60076,Blue Lock: Episode Nagi - Additional Time!,Movie,Manga,4.0,2024-04-19,1 min per ep,PG-13 - Teens 13 or older,6.81,2612.0,6054.0,8939,5995,10,,8bit,Inconnu,Inconnu,Slice of Life
60077,"Kakurenbo (Music, October 2024)",Music,Original,1.0,2024-10-01,2 min,G - All Ages,,,,25584,135,0,,Inconnu,NHK,Inconnu,Romance
60078,Charisma Picnic,Music,Original,1.0,2023-03-15,4 min,PG-13 - Teens 13 or older,,,,25575,135,0,,Inconnu,Evil Line Records,Inconnu,Inconnu
60079,Lucky Doki,Music,Original,1.0,2024-10-09,3 min,PG-13 - Teens 13 or older,,,,24402,165,1,,Inconnu,Inconnu,Inconnu,Sci-Fi
60080,Nui Story 2,ONA,Original,,2024-10-19,2 min,PG-13 - Teens 13 or older,,,19202.0,23976,179,1,,Piso Studio,Inconnu,Inconnu,Comedy
60083,Kowloon Generic Romance,TV,Manga,13.0,2025-04-05,25 min per ep,PG-13 - Teens 13 or older,7.34,51872.0,2938.0,1724,154976,537,spring,Arvo Animation,TV Tokyo|Lantis|Magic Capsule|Shueisha|JR East Marketing & Communications|Bandai Namco Filmworks|Bandai Namco Music Live,Inconnu,Mystery|Romance|Sci-Fi
60084,Delico's Nursery: Ikuji Nisshi,TV Special,Other,1.0,2024-10-10,23 min,PG-13 - Teens 13 or older,6.26,514.0,9484.0,13258,1685,2,,J.C.Staff,Inconnu,Inconnu,Fantasy|Mystery
60085,Meme,Music,Original,1.0,2024-10-01,2 min,G - All Ages,,,,25266,142,1,,Inconnu,NHK,Inconnu,Inconnu
60087,Brain,Music,Original,1.0,2024-10-11,2 min,PG-13 - Teens 13 or older,,,,24522,161,0,,Inconnu,Inconnu,Inconnu,Inconnu
60089,Chang Sheng Jie,ONA,Web novel,26.0,2024-10-29,22 min per ep,PG-13 - Teens 13 or older,7.38,703.0,2730.0,12387,2201,12,,Qingxiang Culture,Tencent Video,Inconnu,Action|Adventure|Fantasy
60090,Ehagaki,Music,Original,1.0,2013-08-01,2 min,G - All Ages,,,,27360,106,0,,Inconnu,NHK,Inconnu,Inconnu
60091,"Taka no Tsume Gaiden ""Himitsu Kyuusha: Uma no Hizume""",TV,Original,4.0,2023-05-04,2 min per ep,PG-13 - Teens 13 or older,,,20818.0,25279,142,0,spring,DLE,TV Asahi,Inconnu,Comedy|Sports
60092,"Taka no Tsume Gaiden ""Himitsu Kyuusha: Uma no Hizume - Grand Prix""",TV,Original,4.0,2023-11-30,2 min per ep,PG-13 - Teens 13 or older,,,20817.0,25360,140,0,fall,DLE,TV Asahi,Inconnu,Comedy|Sports
60093,"Taka no Tsume Gaiden ""Himitsu Kyuusha: Uma no Hizume - Derby Conquest""",TV,Original,4.0,2024-05-02,2 min per ep,PG-13 - Teens 13 or older,,,20816.0,24412,165,1,spring,DLE,TV Asahi,Inconnu,Comedy|Sports
60094,Kankin Kuiki Level X 2nd Season,TV,Web novel,6.0,2025-02-22,13 min per ep,R - 17+ (violence & profanity),6.58,774.0,7531.0,11959,2490,7,winter,Imagica Infos|Imageworks Studio,Inconnu,Inconnu,Horror|Mystery
60098,Boku no Hero Academia: Final Season,TV,Manga,11.0,2025-10-04,23 min per ep,PG-13 - Teens 13 or older,8.71,153777.0,62.0,928,300436,2873,fall,Bones Film,Bones|Dentsu|Yomiuri Telecasting|Movic|Sony Music Entertainment|TOHO animation|Shueisha|Techno Sound|Toho Music,Inconnu,Action
60102,The Birth of Nævis,ONA,Original,1.0,2024-08-23,3 min,PG-13 - Teens 13 or older,,,20929.0,28155,96,0,,Inconnu,Inconnu,Inconnu,Sci-Fi
60104,Sayonara Mata Itsuka!,Music,Original,1.0,2024-09-18,3 min,G - All Ages,,,,25354,140,0,,Inconnu,Inconnu,Inconnu,Inconnu
60107,Dounika Naichaisou!,Music,Original,1.0,2024-07-07,2 min,PG-13 - Teens 13 or older,,,,25762,131,0,,Inconnu,Inconnu,Inconnu,Inconnu
60108,One Piece: Gyojin Tou-hen,TV,Manga,21.0,2024-11-03,23 min per ep,PG-13 - Teens 13 or older,7.9,13969.0,931.0,4064,40105,164,fall,Toei Animation,Inconnu,Inconnu,Action|Adventure|Fantasy
60116,Arnold He Ta Ke Ai de Muomen,ONA,Game,10.0,2024-04-02,4 min per ep,PG-13 - Teens 13 or older,,,15176.0,27552,103,0,,Kanaban Graphics,Inconnu,Inconnu,Comedy|Supernatural
60119,Funky Solution,Music,Original,1.0,2018-03-28,6 min,PG-13 - Teens 13 or older,,,,27233,108,0,,Inconnu,Music Mine Inc.,Inconnu,Avant Garde
60125,Meta,Music,Original,1.0,2024-10-16,4 min,PG-13 - Teens 13 or older,,,,24156,173,0,,Studio Elle|Andraft,Kamitsubaki Studio,Inconnu,Sci-Fi
60126,Isekai Wear,Music,Original,1.0,2022-02-18,3 min,PG-13 - Teens 13 or older,,,,26265,122,0,,Inconnu,Inconnu,Inconnu,Inconnu
60127,Insect Land (ONA),ONA,Picture book,4.0,2024-04-26,5 min per ep,G - All Ages,,,17387.0,25964,127,0,,Jinnis Animation Studios,Inconnu,Inconnu,Slice of Life
60128,Compu Movie,Music,Original,1.0,1994-01-01,32 min,PG-13 - Teens 13 or older,,,,25130,145,1,,OutSide Directors Company,Tierrart,Inconnu,Avant Garde
60130,"Muchuu sa, Kimi ni.",TV,Manga,5.0,2025-08-21,23 min per ep,PG-13 - Teens 13 or older,7.32,5699.0,3072.0,5735,18022,74,summer,Doga Kobo,Kadokawa,Inconnu,Slice of Life
60131,Karaoke Iko!,TV,Manga,5.0,2025-07-24,24 min per ep,PG-13 - Teens 13 or older,7.63,9209.0,1662.0,5059,24855,161,summer,Doga Kobo,Movic|AT-X|Nagoya Broadcasting Network|Kansai TV|Kadokawa,Inconnu,Comedy
60133,Himitsu no Moumaku,Music,Original,1.0,1994-01-01,44 min,PG-13 - Teens 13 or older,,,,28727,90,0,,OutSide Directors Company,Sony Music Entertainment,Inconnu,Avant Garde
60134,Awaku Kasuka,Music,Original,1.0,2024-10-16,3 min,PG-13 - Teens 13 or older,,,,23905,181,0,,Inconnu,Inconnu,Inconnu,Inconnu
60135,Odd Number,Music,Original,1.0,2024-10-04,3 min,PG-13 - Teens 13 or older,6.43,127.0,,22255,253,0,,Inconnu,Production HASU,Inconnu,Inconnu
60136,Zombie,Music,Original,1.0,2020-05-01,3 min,G - All Ages,,,,29916,29,0,,Koinrush Studio,Inconnu,Inconnu,Inconnu
60137,Tudi Ge Ge Shi Da Lao,ONA,Unknown,40.0,2024-10-28,11 min per ep,PG-13 - Teens 13 or older,6.94,251.0,5307.0,16220,779,6,,Shuiniu Dongman,Youku,Inconnu,Action|Adventure|Fantasy
60138,Let Me Know,Music,Original,1.0,1999-01-01,4 min,G - All Ages,,,,26876,113,0,,Inconnu,Inconnu,Inconnu,Adventure|Sci-Fi
60139,Neverland,Music,Original,1.0,2024-10-18,2 min,PG-13 - Teens 13 or older,6.65,162.0,,21459,297,0,,OTOIRO,Inconnu,Inconnu,Inconnu
60140,"Kanchigai no Atelier Meister: Eiyuu Party no Moto Zatsuyougakari ga, Jitsu wa Sentou Igai ga SSS Rank Datta to Iu Yoku Aru Hanashi",TV,Light novel,12.0,2025-04-06,23 min per ep,PG-13 - Teens 13 or older,6.41,49324.0,8593.0,2398,99315,235,spring,EMT Squared,KlockWorx|Studio Mausu|Docomo Anime Store|Yomiuri TV Enterprise|BS NTV|AlphaPolis,Inconnu,Action|Fantasy
60143,Wo Neng Wuxian Dunwu,ONA,Novel,52.0,2024-10-26,12 min per ep,PG-13 - Teens 13 or older,6.94,185.0,5302.0,17012,657,0,,Tianshi Wenhua,iQIYI|Jiman Wenhua,Inconnu,Action|Adventure|Fantasy
60145,1135,Music,Original,1.0,2024-10-19,4 min,PG-13 - Teens 13 or older,6.06,204.0,,19979,387,0,,Inconnu,Inconnu,Inconnu,Inconnu
60146,"Saikyou no Ousama, Nidome no Jinsei wa Nani wo Suru?",TV,Other,12.0,2025-04-02,22 min per ep,PG-13 - Teens 13 or older,6.18,86961.0,9937.0,1520,181577,1170,spring,Studio A-CAT,Movic|Fuji TV|AT-X|KlockWorx|Slow Curve|Kansai TV|bilibili|Crunchyroll|Hakuhodo,Inconnu,Fantasy
60147,Ikusei,OVA,Visual novel,2.0,2024-12-27,15 min per ep,Rx - Hentai,5.56,843.0,,11626,2733,8,,Suzuki Mirano,Inconnu,Inconnu,Hentai
60148,Anta Nante.,Music,Original,1.0,2024-10-19,4 min,PG-13 - Teens 13 or older,6.72,528.0,,15334,983,2,,Inconnu,Inconnu,Inconnu,Gourmet|Romance
60151,Eris no Seihai,TV,Light novel,12.0,2026-01-08,23 min per ep,R - 17+ (violence & profanity),7.12,17117.0,4294.0,3555,50815,105,winter,Ashi Productions,TBS|KlockWorx|Studio Mausu|Teichiku Entertainment|Hakuhodo DY Music & Pictures|Medicos Entertainment|BS11|NewGin|Drecom|Good Smile Film|Bushiroad Move|LDH Japan,Inconnu,Mystery|Supernatural
60152,Blade & Bastard,,Light novel,,,Unknown,,,,,10752,3469,2,,Inconnu,Inconnu,Inconnu,Action|Adventure|Fantasy
60153,Rilakkuma,TV,Other,,2026-04-04,1 min,PG - Children,6.1,228.0,10376.0,12063,2424,8,spring,Production I.G,Legendoor,Inconnu,Slice of Life
60154,Ore wa Seikan Kokka no Akutoku Ryoushu!,TV,Light novel,12.0,2025-04-06,23 min per ep,PG-13 - Teens 13 or older,7.01,42745.0,4934.0,2496,93304,312,spring,Quad,Pony Canyon|Overlap|ABC Animation|Bushiroad Move|GREE Entertainment|Procen Studio,Inconnu,Comedy|Fantasy|Sci-Fi
60157,Kanpekisugite Kawaige ga Nai to Konyaku Haki sareta Seijo wa Ringoku ni Urareru,TV,Light novel,12.0,2025-04-10,23 min per ep,PG-13 - Teens 13 or older,7.25,44936.0,3501.0,2533,90872,267,spring,TROYCA,Magic Capsule|TV Aichi|Toy's Factory|Overlap|DMM.com|BS Asahi|REMOW,Inconnu,Fantasy|Romance
60158,Hai to Inari,Music,Game,1.0,2024-06-05,5 min,PG-13 - Teens 13 or older,,,,23511,194,0,,Inconnu,Inconnu,Inconnu,Fantasy|Sci-Fi
60159,Love Live! Nijigasaki Gakuen School Idol Doukoukai: Kanketsu-hen Part 2,Movie,Original,1.0,2025-11-07,1 hr 15 min,PG-13 - Teens 13 or older,7.71,711.0,1404.0,9408,5220,14,,Sunrise,Lantis|Shochiku|Bandai Namco Filmworks,Inconnu,Slice of Life
60160,Love Live! Nijigasaki Gakuen School Idol Doukoukai: Kanketsu-hen Saishuushou,Movie,Original,1.0,,Unknown,PG-13 - Teens 13 or older,,,,12297,2265,1,,Sunrise,Inconnu,Inconnu,Slice of Life
60162,Akujiki Reijou to Kyouketsu Koushaku,TV,Web manga,12.0,2025-10-03,24 min per ep,PG-13 - Teens 13 or older,7.12,27875.0,4283.0,3013,68533,219,fall,Asahi Production,TBS|Kodansha|Movic|KlockWorx|Ai Addiction|BS11|Crunchyroll|Nichion,Inconnu,Fantasy|Gourmet|Romance
60163,Naoe-kun wa Yasesasetai. (ONA),ONA,Manga,2.0,2024-10-06,11 min per ep,PG-13 - Teens 13 or older,5.57,227.0,12957.0,16998,660,0,,AQUA ARIS,Inconnu,Inconnu,Comedy|Fantasy
60165,Sound of Music,Music,Original,1.0,2015-07-28,4 min,PG-13 - Teens 13 or older,,,,26563,118,0,,MARK,Inconnu,Inconnu,Avant Garde
60167,Nani Warotonnen,Music,Original,1.0,2024-10-21,3 min,PG-13 - Teens 13 or older,6.41,328.0,,17185,637,0,,Inconnu,Inconnu,Inconnu,Romance
60168,"Watashi wo Tabetai, Hitodenashi",TV,Manga,13.0,2025-10-02,23 min per ep,PG-13 - Teens 13 or older,7.46,24877.0,2385.0,2793,77989,493,fall,Studio Lings,Toei Video|Pony Canyon|AT-X|Studio Mausu|Tokyo MX|Infinite|Kadokawa Media House|BS NTV|Kadokawa|arma bianca,Inconnu,Drama|Girls Love|Supernatural
60170,Origami,Movie,Original,1.0,2024-01-01,2 min,G - All Ages,,,19326.0,24891,151,0,,Inconnu,Digital Hollywood University,Inconnu,Fantasy
60171,Wo Shi Da Shenxian 3rd Season,ONA,Web manga,16.0,2024-10-28,19 min per ep,PG-13 - Teens 13 or older,,,21446.0,18580,496,3,,CG Year,Tencent Animation & Comics,Inconnu,Action|Adventure|Fantasy
60173,Ghost in the Rain,Music,Original,1.0,2009-05-31,3 min,G - All Ages,,,,27294,107,0,,Inconnu,Inconnu,Inconnu,Adventure
60174,Kizao,Music,Original,1.0,2024-10-18,3 min,PG-13 - Teens 13 or older,,,,24098,175,0,,PERIMETRON|StealthWorks,Inconnu,Inconnu,Action
60175,Shugotte Lu-knight,Music,Original,1.0,2024-10-10,3 min,PG-13 - Teens 13 or older,6.19,165.0,,20967,324,0,,StudioXD,Inconnu,Inconnu,Inconnu
60177,Parking Area no Yoru,Movie,Original,1.0,2024-01-01,11 min,G - All Ages,,,19446.0,26407,120,0,,Inconnu,Inconnu,Inconnu,Slice of Life
60179,H.A.O.U. (Roosevelt Remix),Music,Original,1.0,2024-09-05,4 min,G - All Ages,,,,26209,123,0,,Inconnu,Inconnu,Inconnu,Inconnu
60180,Kuzuri,Music,Original,1.0,2024-10-23,3 min,PG-13 - Teens 13 or older,,,,23313,201,0,,Inconnu,Inconnu,Inconnu,Sci-Fi
60181,Dai Boushoku,Music,Original,1.0,2024-10-23,3 min,PG-13 - Teens 13 or older,,,,29897,35,0,,Inconnu,Inconnu,Inconnu,Gourmet
60182,Tsuma Netori Rei: Boku no Ayamachi Kanojo no Sentaku,ONA,Visual novel,1.0,2024-10-18,27 min,Rx - Hentai,6.44,1291.0,,11210,3063,31,,Teatro Nishi Tokyo Studio,ZIZ Entertainment (ZIZ),Inconnu,Hentai
60184,Hanei,Movie,Original,1.0,2024-01-01,6 min,PG-13 - Teens 13 or older,,,16943.0,28910,88,0,,Inconnu,Musashino Art University,Inconnu,Avant Garde|Drama
60185,Kuromi's Pretty Journey: Hacha Mecha! Multiverse Daidasshutsu!,ONA,Original,19.0,2024-10-31,1 min per ep,PG - Children,6.58,288.0,7532.0,14912,1095,9,,Studio Nanahoshi|Qzil.la|Imagica Infos,Sanrio,Inconnu,Comedy|Fantasy
60186,VSPO!,,Original,,,Unknown,,,,,22008,268,1,,PINE JAM,Inconnu,Inconnu,Sports
60190,Kusari,Movie,Original,1.0,2024-01-01,21 min,PG-13 - Teens 13 or older,,,18169.0,29126,86,0,,Inconnu,Musashino Art University,Inconnu,Avant Garde|Drama
60191,Cheng He Titong 2nd Season,ONA,Web novel,24.0,2026-01-25,23 min per ep,PG-13 - Teens 13 or older,7.22,116.0,3670.0,13297,1663,13,,Shengying Animation,iQIYI,Inconnu,Comedy|Romance
